"Year","Lake","DoY","Chl_HYLB","Chl_logged_HYLB"
2015,"T",130.913194444444,10.8,1.07188200730613
2015,"T",130.916666666667,13,1.14612803567824
2015,"T",130.920138888889,11.1,1.08278537031645
2015,"T",130.923611111111,10,1.04139268515823
2015,"T",130.927083333333,11.9,1.11058971029925
2015,"T",130.930555555556,10.6,1.06445798922692
2015,"T",130.934027777778,10.6,1.06445798922692
2015,"T",130.9375,10.3,1.05307844348342
2015,"T",130.940972222222,11.4,1.09342168516224
2015,"T",130.944444444444,10.2,1.04921802267018
2015,"T",130.947916666667,10,1.04139268515823
2015,"T",130.951388888889,10.8,1.07188200730613
